order_id,customer_id,order_date,order_status,payment_method,subtotal,discount_amount,shipping_fee,tax_amount,total_order_value,delivery_city,delivery_state,coupon_code,is_failed_order,is_returned,revenue_leakage_flag,refund_amount,revenue_loss_amount,net_revenue
4803,2754,2026-05-18,Returned,UPI,119758.62,7364.98,0.0,20230.86,132624.5,Delhi,Delhi,SAVE10,No,Yes,Yes,255,255.0,132369.5
4804,2754,2026-06-16,Delivered,Net Banking,55232.78,3164.18,0.0,9372.35,61440.95,Delhi,Delhi,WELCOME100,No,No,No,375,0.0,61065.95
4805,6245,2025-01-22,Delivered,Debit Card,134458.3,0.0,0.0,24202.49,158660.79,Mumbai,Maharashtra,No Coupon,No,No,No,263,0.0,158397.79
4806,6245,2025-02-18,Cancelled,COD,121078.87,13339.47,0.0,19393.09,127132.49,Mumbai,Maharashtra,WELCOME100,No,No,No,170,0.0,126962.49
4807,7094,2025-03-13,Delivered,Debit Card,1385.81,0.0,0.0,249.45,1635.26,Kolkata,West Bengal,No Coupon,No,No,No,183,0.0,1452.26
4808,7094,2025-03-28,Failed,UPI,1535.64,108.85,0.0,256.82,1683.61,Kolkata,West Bengal,PAYTM50,Yes,No,Yes,182,1683.61,1501.61
4809,10183,2025-05-27,Delivered,Net Banking,20246.89,0.0,0.0,3644.44,23891.33,Mumbai,Maharashtra,No Coupon,No,No,No,90,0.0,23801.33
4810,2030,2025-07-24,Delivered,COD,1243.16,129.97,0.0,200.37,1313.56,Delhi,Delhi,BIGBASH,No,No,No,304,0.0,1009.56
4811,9005,2025-12-15,Delivered,Debit Card,238281.21,27121.4,0.0,38008.77,249168.58,Chennai,Tamil Nadu,PAYTM50,No,No,No,390,0.0,248778.58
4812,5341,2024-09-07,Delivered,Wallet,1719.76,215.13,0.0,270.83,1775.46,Kochi,Kerala,SAVE10,No,No,No,174,0.0,1601.46
4813,5341,2024-10-07,Delivered,COD,60292.44,3603.2,0.0,10204.06,66893.3,Kochi,Kerala,FESTIVE20,No,No,No,270,0.0,66623.3
4814,7560,2024-10-15,Delivered,UPI,71832.87,0.0,0.0,12929.92,84762.79,Jaipur,Rajasthan,No Coupon,No,No,No,403,0.0,84359.79
4815,7490,2024-08-11,Delivered,Debit Card,626.11,27.53,50.0,107.74,756.32,Mumbai,Maharashtra,FESTIVE20,No,No,No,74,0.0,682.32
4816,7490,2024-09-17,Delivered,COD,64233.21,0.0,0.0,11561.98,75795.19,Mumbai,Maharashtra,No Coupon,No,No,No,272,0.0,75523.19
4817,3652,2026-05-21,Delivered,Debit Card,4965.76,0.0,0.0,893.84,5859.6,Kochi,Kerala,No Coupon,No,No,No,387,0.0,5472.6
4818,3652,2026-06-23,Delivered,UPI,130385.87,0.0,0.0,23469.46,153855.33,Kochi,Kerala,No Coupon,No,No,No,93,0.0,153762.33
4819,8238,2026-06-26,Delivered,Credit Card,633.16,79.8,50.0,99.6,702.96,Lucknow,Uttar Pradesh,SAVE10,No,No,No,150,0.0,552.96
4820,8238,2026-07-14,Delivered,UPI,2584.26,0.0,0.0,465.17,3049.43,Lucknow,Uttar Pradesh,No Coupon,No,No,No,291,0.0,2758.43
4821,125,2025-07-07,Delivered,COD,316116.82,0.0,0.0,56901.03,373017.85,Indore,Madhya Pradesh,No Coupon,No,No,No,79,0.0,372938.85
4822,9900,2026-03-26,Delivered,UPI,123671.36,8211.82,0.0,20782.72,136242.26,Lucknow,Uttar Pradesh,BIGBASH,No,No,No,271,0.0,135971.26
4823,9900,2026-04-20,Cancelled,COD,49166.22,0.0,0.0,8849.92,58016.14,Lucknow,Uttar Pradesh,No Coupon,No,No,No,286,0.0,57730.14
4824,7736,2025-12-10,Delivered,Credit Card,49842.44,0.0,0.0,8971.64,58814.08,Chennai,Tamil Nadu,No Coupon,No,No,No,480,0.0,58334.08
4825,6273,2026-04-05,Delivered,UPI,2122.25,139.21,0.0,356.95,2339.99,Hyderabad,Telangana,BIGBASH,No,No,No,286,0.0,2053.99
4826,6273,2026-04-20,Failed,Net Banking,33639.76,4168.87,0.0,5304.76,34775.65,Hyderabad,Telangana,FESTIVE20,Yes,No,Yes,276,34775.65,34499.65
4827,5191,2025-03-30,Failed,Credit Card,26074.89,1953.82,0.0,4341.79,28462.86,Kolkata,West Bengal,WELCOME100,Yes,No,Yes,398,28462.86,28064.86
4828,7859,2025-03-20,Delivered,UPI,91455.03,10442.21,0.0,14582.31,95595.13,Jaipur,Rajasthan,FESTIVE20,No,No,No,138,0.0,95457.13
4829,8319,2024-08-03,Delivered,Credit Card,3238.36,229.83,0.0,541.54,3550.07,Bengaluru,Karnataka,WELCOME100,No,No,No,372,0.0,3178.07
4830,994,2025-08-26,Returned,Debit Card,20303.01,0.0,0.0,3654.54,23957.55,Delhi,Delhi,No Coupon,No,Yes,Yes,306,306.0,23651.55
4831,4711,2026-03-10,Delivered,Debit Card,96740.2,0.0,0.0,17413.24,114153.44,Bengaluru,Karnataka,No Coupon,No,No,No,425,0.0,113728.44
4832,8752,2025-09-23,Delivered,Debit Card,60033.48,5284.17,0.0,9854.88,64604.19,Jaipur,Rajasthan,FESTIVE20,No,No,No,234,0.0,64370.19
4833,8752,2025-10-14,Returned,COD,158998.73,6477.01,0.0,27453.91,179975.63,Jaipur,Rajasthan,PAYTM50,No,Yes,Yes,30,30.0,179945.63
4834,500,2025-06-10,Cancelled,COD,1280.27,95.09,0.0,213.33,1398.51,Pune,Maharashtra,FESTIVE20,No,No,No,306,0.0,1092.51
4835,500,2025-07-06,Cancelled,Debit Card,123889.73,12972.01,0.0,19965.19,130882.91,Pune,Maharashtra,BIGBASH,No,No,No,28,0.0,130854.91
4836,9977,2025-03-18,Cancelled,UPI,6979.23,589.97,0.0,1150.07,7539.33,Ahmedabad,Gujarat,WELCOME100,No,No,No,161,0.0,7378.33
4837,8757,2025-05-09,Delivered,UPI,4933.56,0.0,0.0,888.04,5821.6,Lucknow,Uttar Pradesh,No Coupon,No,No,No,247,0.0,5574.6
4838,1250,2025-08-22,Delivered,UPI,214681.51,23210.5,0.0,34464.78,225935.79,Mumbai,Maharashtra,WELCOME100,No,No,No,401,0.0,225534.79
4839,1250,2025-09-11,Delivered,Credit Card,143105.46,871.89,0.0,25602.04,167835.61,Mumbai,Maharashtra,PAYTM50,No,No,No,125,0.0,167710.61
4840,637,2025-05-28,Delivered,UPI,7465.04,0.0,0.0,1343.71,8808.75,Indore,Madhya Pradesh,No Coupon,No,No,No,242,0.0,8566.75
4841,921,2024-12-20,Delivered,Credit Card,591788.71,55166.84,0.0,96591.94,633213.81,Jaipur,Rajasthan,FESTIVE20,No,No,No,145,0.0,633068.81
4842,921,2025-01-18,Failed,Credit Card,38654.56,28.98,0.0,6952.6,45578.18,Jaipur,Rajasthan,PAYTM50,Yes,No,Yes,270,45578.18,45308.18
4843,7607,2024-10-04,Delivered,Debit Card,65482.85,0.0,0.0,11786.91,77269.76,Jaipur,Rajasthan,No Coupon,No,No,No,291,0.0,76978.76
4844,6824,2025-06-10,Returned,UPI,140831.18,3686.85,0.0,24685.98,161830.31,Ahmedabad,Gujarat,PAYTM50,No,Yes,Yes,89,89.0,161741.31
4845,6824,2025-06-25,Cancelled,Credit Card,3970.58,208.46,0.0,677.18,4439.3,Ahmedabad,Gujarat,BIGBASH,No,No,No,174,0.0,4265.3
4846,8131,2026-03-28,Delivered,Wallet,248611.01,29785.06,0.0,39388.67,258214.62,Kochi,Kerala,FESTIVE20,No,No,No,312,0.0,257902.62
4847,8131,2026-04-19,Returned,COD,43649.09,1426.97,0.0,7599.98,49822.1,Kochi,Kerala,PAYTM50,No,Yes,Yes,129,129.0,49693.1
4848,8587,2026-07-18,Failed,COD,3961.04,396.68,0.0,641.58,4205.94,Chennai,Tamil Nadu,SAVE10,Yes,No,Yes,244,4205.94,3961.94
4849,3867,2025-08-17,Delivered,UPI,286.42,16.33,50.0,48.62,368.71,Indore,Madhya Pradesh,FESTIVE20,No,No,No,168,0.0,200.71
4850,6995,2024-10-09,Delivered,Credit Card,5167.64,478.85,0.0,843.98,5532.77,Bengaluru,Karnataka,WELCOME100,No,No,No,379,0.0,5153.77
4851,5328,2025-04-05,Delivered,UPI,538.52,57.49,50.0,86.59,617.62,Jaipur,Rajasthan,PAYTM50,No,No,No,464,0.0,153.62
4852,5328,2025-04-23,Delivered,UPI,71604.88,7241.75,0.0,11585.36,75948.49,Jaipur,Rajasthan,PAYTM50,No,No,No,227,0.0,75721.49
4853,3052,2025-02-08,Delivered,UPI,3153.82,199.74,0.0,531.73,3485.81,Ahmedabad,Gujarat,WELCOME100,No,No,No,228,0.0,3257.81
4854,9036,2025-07-21,Delivered,Debit Card,934.38,0.0,50.0,168.19,1152.57,Chennai,Tamil Nadu,No Coupon,No,No,No,146,0.0,1006.57
4855,9036,2025-08-12,Delivered,UPI,4693.11,341.9,0.0,783.22,5134.43,Chennai,Tamil Nadu,SAVE10,No,No,No,142,0.0,4992.43
4856,8236,2025-01-06,Delivered,UPI,769.6,0.0,50.0,138.53,958.13,Indore,Madhya Pradesh,No Coupon,No,No,No,95,0.0,863.13
4857,6932,2025-05-21,Delivered,COD,1143.32,154.03,0.0,178.07,1167.36,Patna,Bihar,PAYTM50,No,No,No,97,0.0,1070.36
4858,3744,2025-04-23,Delivered,UPI,10652.53,820.5,0.0,1769.77,11601.8,Hyderabad,Telangana,FESTIVE20,No,No,No,493,0.0,11108.8
4859,3744,2025-05-08,Failed,UPI,3877.48,175.02,0.0,666.44,4368.9,Hyderabad,Telangana,WELCOME100,Yes,No,Yes,187,4368.9,4181.9
4860,7186,2025-10-03,Delivered,Debit Card,3419.64,216.19,0.0,576.62,3780.07,Pune,Maharashtra,SAVE10,No,No,No,361,0.0,3419.07
4861,7186,2025-11-12,Delivered,UPI,116395.37,0.0,0.0,20951.17,137346.54,Pune,Maharashtra,No Coupon,No,No,No,478,0.0,136868.54
4862,2025,2025-09-25,Delivered,Wallet,877.0,0.0,50.0,157.86,1084.86,Lucknow,Uttar Pradesh,No Coupon,No,No,No,411,0.0,673.8599999999999
4863,1127,2025-09-25,Delivered,Debit Card,8395.14,0.0,0.0,1511.13,9906.27,Mumbai,Maharashtra,No Coupon,No,No,No,75,0.0,9831.27
4864,1127,2025-10-27,Failed,Debit Card,2486.17,0.0,0.0,447.51,2933.68,Mumbai,Maharashtra,No Coupon,Yes,No,Yes,337,2933.68,2596.68
4865,202,2025-04-30,Delivered,UPI,32277.62,2594.91,0.0,5342.89,35025.6,Chennai,Tamil Nadu,SAVE10,No,No,No,241,0.0,34784.6
4866,202,2025-06-03,Delivered,Debit Card,121882.66,0.0,0.0,21938.88,143821.54,Chennai,Tamil Nadu,No Coupon,No,No,No,258,0.0,143563.54
4867,2560,2025-01-10,Returned,UPI,9988.03,0.0,0.0,1797.85,11785.88,Jaipur,Rajasthan,No Coupon,No,Yes,Yes,251,251.0,11534.88
4868,1404,2024-09-07,Returned,UPI,710.73,0.0,50.0,127.93,888.66,Pune,Maharashtra,No Coupon,No,Yes,Yes,346,346.0,542.66
4869,1404,2024-10-16,Returned,UPI,122881.84,0.0,0.0,22118.73,145000.57,Pune,Maharashtra,No Coupon,No,Yes,Yes,361,361.0,144639.57
4870,8959,2025-07-03,Delivered,UPI,80149.91,4187.36,0.0,13673.26,89635.81,Jaipur,Rajasthan,FESTIVE20,No,No,No,34,0.0,89601.81
4871,8959,2025-08-09,Cancelled,UPI,1067.91,125.66,0.0,169.61,1111.86,Jaipur,Rajasthan,FESTIVE20,No,No,No,286,0.0,825.8599999999999
4872,1361,2025-12-08,Cancelled,Credit Card,53515.35,0.0,0.0,9632.76,63148.11,Hyderabad,Telangana,No Coupon,No,No,No,186,0.0,62962.11
4873,1361,2026-01-20,Delivered,Debit Card,3603.31,0.0,0.0,648.6,4251.91,Hyderabad,Telangana,No Coupon,No,No,No,386,0.0,3865.91
4874,5838,2026-07-31,Delivered,Credit Card,178849.94,14098.15,0.0,29655.32,194407.11,Kolkata,West Bengal,BIGBASH,No,No,No,381,0.0,194026.11
4875,8642,2024-12-17,Delivered,UPI,131443.04,3412.35,0.0,23045.52,151076.21,Kochi,Kerala,SAVE10,No,No,No,70,0.0,151006.21
4876,7591,2025-09-16,Failed,Debit Card,1092.55,142.71,0.0,170.97,1120.81,Hyderabad,Telangana,PAYTM50,Yes,No,Yes,172,1120.81,948.81
4877,7591,2025-10-19,Delivered,UPI,7468.87,720.89,0.0,1214.64,7962.62,Hyderabad,Telangana,PAYTM50,No,No,No,489,0.0,7473.62
4878,7227,2026-02-20,Delivered,Net Banking,52798.3,4515.99,0.0,8690.82,56973.13,Bengaluru,Karnataka,SAVE10,No,No,No,245,0.0,56728.13
4879,7227,2026-04-01,Delivered,Debit Card,145921.08,3815.89,0.0,25578.93,167684.12,Bengaluru,Karnataka,BIGBASH,No,No,No,386,0.0,167298.12
4880,5411,2025-09-22,Returned,Credit Card,3547.28,0.0,0.0,638.51,4185.79,Mumbai,Maharashtra,No Coupon,No,Yes,Yes,179,179.0,4006.79
4881,4744,2026-05-16,Cancelled,UPI,4363.89,295.48,0.0,732.31,4800.72,Pune,Maharashtra,BIGBASH,No,No,No,11,0.0,4789.72
4882,7200,2026-01-30,Delivered,UPI,34029.85,1631.52,0.0,5831.7,38230.03,Pune,Maharashtra,SAVE10,No,No,No,176,0.0,38054.03
4883,5246,2025-12-22,Delivered,UPI,1899.4,234.52,0.0,299.68,1964.56,Chennai,Tamil Nadu,PAYTM50,No,No,No,489,0.0,1475.56
4884,5246,2026-01-27,Delivered,Debit Card,79556.38,3358.46,0.0,13715.63,89913.55,Chennai,Tamil Nadu,BIGBASH,No,No,No,346,0.0,89567.55
4885,8163,2026-01-03,Delivered,Net Banking,79042.42,0.0,0.0,14227.64,93270.06,Bengaluru,Karnataka,No Coupon,No,No,No,90,0.0,93180.06
4886,6528,2024-10-08,Delivered,Net Banking,4585.11,0.0,0.0,825.32,5410.43,Jaipur,Rajasthan,No Coupon,No,No,No,97,0.0,5313.43
4887,2860,2025-10-06,Delivered,Credit Card,2457.37,0.0,0.0,442.33,2899.7,Indore,Madhya Pradesh,No Coupon,No,No,No,87,0.0,2812.7
4888,6022,2025-01-30,Delivered,UPI,420.62,41.98,50.0,68.16,496.8,Jaipur,Rajasthan,SAVE10,No,No,No,219,0.0,277.8
4889,5326,2025-09-08,Delivered,UPI,5524.75,379.89,0.0,926.07,6070.93,Pune,Maharashtra,BIGBASH,No,No,No,86,0.0,5984.93
4890,2726,2025-04-08,Delivered,UPI,4064.58,0.0,0.0,731.62,4796.2,Kochi,Kerala,No Coupon,No,No,No,466,0.0,4330.2
4891,9525,2025-03-03,Delivered,Net Banking,589.97,10.77,50.0,104.26,733.46,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,450,0.0,283.46000000000004
4892,9525,2025-04-17,Delivered,Wallet,15181.11,497.18,0.0,2643.11,17327.04,Lucknow,Uttar Pradesh,BIGBASH,No,No,No,222,0.0,17105.04
4893,2116,2025-07-22,Delivered,UPI,26807.56,1992.54,0.0,4466.7,29281.72,Ahmedabad,Gujarat,BIGBASH,No,No,No,82,0.0,29199.72
4894,12,2024-08-15,Delivered,Debit Card,987.57,0.0,50.0,177.76,1215.33,Mumbai,Maharashtra,No Coupon,No,No,No,455,0.0,760.3299999999999
4895,6616,2026-05-07,Delivered,UPI,3385.71,0.0,0.0,609.43,3995.14,Delhi,Delhi,No Coupon,No,No,No,417,0.0,3578.14
4896,3168,2025-03-03,Delivered,UPI,8486.38,0.0,0.0,1527.55,10013.93,Kolkata,West Bengal,No Coupon,No,No,No,492,0.0,9521.93
4897,3665,2024-08-09,Delivered,UPI,36353.29,895.12,0.0,6382.47,41840.64,Lucknow,Uttar Pradesh,BIGBASH,No,No,No,144,0.0,41696.64
4898,3665,2024-09-19,Delivered,COD,2251.56,316.37,0.0,348.33,2283.52,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,72,0.0,2211.52
4899,2781,2024-09-04,Failed,Credit Card,80376.8,3794.15,0.0,13784.88,90367.53,Ahmedabad,Gujarat,BIGBASH,Yes,No,Yes,390,90367.53,89977.53
4900,2865,2025-04-01,Delivered,UPI,739.56,106.35,50.0,113.98,797.19,Pune,Maharashtra,SAVE10,No,No,No,272,0.0,525.19
4901,2865,2025-04-26,Delivered,Wallet,113591.21,11439.17,0.0,18387.37,120539.41,Pune,Maharashtra,SAVE10,No,No,No,283,0.0,120256.41
4902,4877,2024-08-18,Cancelled,UPI,74787.55,3228.56,0.0,12880.62,84439.61,Chennai,Tamil Nadu,BIGBASH,No,No,No,263,0.0,84176.61
4903,9766,2024-12-10,Delivered,Credit Card,2465.33,353.84,0.0,380.07,2491.56,Kolkata,West Bengal,FESTIVE20,No,No,No,83,0.0,2408.56
4904,5567,2024-12-03,Delivered,COD,664.92,96.25,50.0,102.36,721.03,Kochi,Kerala,PAYTM50,No,No,No,381,0.0,340.03
4905,7101,2024-08-02,Delivered,Net Banking,109081.45,3198.96,0.0,19058.85,124941.34,Hyderabad,Telangana,SAVE10,No,No,No,319,0.0,124622.34
4906,3527,2025-04-23,Returned,Debit Card,42955.09,0.0,0.0,7731.92,50687.01,Lucknow,Uttar Pradesh,No Coupon,No,Yes,Yes,220,220.0,50467.01
4907,3527,2025-06-06,Delivered,Net Banking,26530.9,0.0,0.0,4775.56,31306.46,Lucknow,Uttar Pradesh,No Coupon,No,No,No,406,0.0,30900.46
4908,4412,2026-03-03,Returned,UPI,11669.71,0.0,0.0,2100.55,13770.26,Indore,Madhya Pradesh,No Coupon,No,Yes,Yes,356,356.0,13414.26
4909,4491,2026-04-13,Delivered,UPI,2430.96,0.0,0.0,437.57,2868.53,Kochi,Kerala,No Coupon,No,No,No,100,0.0,2768.53
4910,9371,2024-08-27,Delivered,Credit Card,74040.74,6299.65,0.0,12193.4,79934.49,Bengaluru,Karnataka,FESTIVE20,No,No,No,499,0.0,79435.49
4911,1008,2025-10-07,Delivered,Credit Card,719.67,0.0,50.0,129.54,899.21,Indore,Madhya Pradesh,No Coupon,No,No,No,70,0.0,829.21
4912,1008,2025-11-16,Failed,UPI,61768.34,8104.47,0.0,9659.5,63323.37,Indore,Madhya Pradesh,FESTIVE20,Yes,No,Yes,448,63323.37,62875.37
4913,226,2026-06-22,Delivered,Credit Card,1512.24,136.67,0.0,247.6,1623.17,Chennai,Tamil Nadu,PAYTM50,No,No,No,416,0.0,1207.17
4914,2973,2025-04-21,Delivered,UPI,147796.0,11890.06,0.0,24463.07,160369.01,Kolkata,West Bengal,SAVE10,No,No,No,338,0.0,160031.01
4915,5235,2025-04-19,Failed,Credit Card,41961.75,3921.21,0.0,6847.3,44887.84,Chennai,Tamil Nadu,WELCOME100,Yes,No,Yes,264,44887.84,44623.84
4916,5235,2025-05-16,Delivered,COD,58254.2,0.0,0.0,10485.76,68739.96,Chennai,Tamil Nadu,No Coupon,No,No,No,366,0.0,68373.96
4917,7166,2025-10-05,Delivered,UPI,120746.52,16514.16,0.0,18761.82,122994.18,Indore,Madhya Pradesh,BIGBASH,No,No,No,246,0.0,122748.18
4918,6589,2025-03-31,Delivered,Net Banking,1612.79,223.74,0.0,250.03,1639.08,Hyderabad,Telangana,FESTIVE20,No,No,No,111,0.0,1528.08
4919,9299,2025-05-08,Cancelled,Credit Card,175272.44,10552.37,0.0,29649.61,194369.68,Ahmedabad,Gujarat,SAVE10,No,No,No,302,0.0,194067.68
4920,9299,2025-06-11,Delivered,Debit Card,65696.78,1453.57,0.0,11563.78,75806.99,Ahmedabad,Gujarat,FESTIVE20,No,No,No,442,0.0,75364.99
4921,1171,2024-12-29,Delivered,UPI,8782.22,555.04,0.0,1480.89,9708.07,Jaipur,Rajasthan,BIGBASH,No,No,No,101,0.0,9607.07
4922,1171,2025-02-01,Delivered,UPI,738.27,51.23,50.0,123.67,860.71,Jaipur,Rajasthan,FESTIVE20,No,No,No,366,0.0,494.71
4923,6805,2025-04-05,Cancelled,UPI,259170.41,34417.14,0.0,40455.59,265208.86,Jaipur,Rajasthan,SAVE10,No,No,No,375,0.0,264833.86
4924,8252,2025-01-08,Returned,UPI,129577.13,3682.01,0.0,22661.12,148556.24,Indore,Madhya Pradesh,SAVE10,No,Yes,Yes,125,125.0,148431.24
4925,8252,2025-02-03,Delivered,Credit Card,21276.68,1922.84,0.0,3483.69,22837.53,Indore,Madhya Pradesh,SAVE10,No,No,No,123,0.0,22714.53
4926,5952,2024-12-05,Cancelled,UPI,605.84,48.68,50.0,100.29,707.45,Delhi,Delhi,BIGBASH,No,No,No,243,0.0,464.4500000000001
4927,5041,2026-03-19,Failed,Net Banking,115963.68,0.0,0.0,20873.46,136837.14,Delhi,Delhi,No Coupon,Yes,No,Yes,380,136837.14,136457.14
4928,5041,2026-04-09,Delivered,Credit Card,5188.56,166.37,0.0,903.99,5926.18,Delhi,Delhi,SAVE10,No,No,No,70,0.0,5856.18
4929,156,2025-03-15,Delivered,Credit Card,61389.63,3675.91,0.0,10388.47,68102.19,Pune,Maharashtra,WELCOME100,No,No,No,193,0.0,67909.19
4930,156,2025-04-01,Cancelled,Wallet,3054.09,219.48,0.0,510.23,3344.84,Pune,Maharashtra,WELCOME100,No,No,No,328,0.0,3016.84
4931,143,2024-10-10,Delivered,Credit Card,621.58,0.0,50.0,111.88,783.46,Hyderabad,Telangana,No Coupon,No,No,No,45,0.0,738.46
4932,9139,2025-08-19,Returned,Debit Card,27367.34,1553.39,0.0,4646.51,30460.46,Pune,Maharashtra,WELCOME100,No,Yes,Yes,430,430.0,30030.46
4933,3808,2025-08-24,Delivered,UPI,8753.11,794.16,0.0,1432.61,9391.56,Indore,Madhya Pradesh,FESTIVE20,No,No,No,467,0.0,8924.56
4934,3808,2025-09-30,Delivered,UPI,120174.42,8684.56,0.0,20068.17,131558.03,Indore,Madhya Pradesh,PAYTM50,No,No,No,171,0.0,131387.03
4935,8367,2026-05-22,Delivered,UPI,120778.74,2731.66,0.0,21248.47,139295.55,Kolkata,West Bengal,FESTIVE20,No,No,No,341,0.0,138954.55
4936,6414,2025-01-08,Delivered,UPI,31831.67,0.0,0.0,5729.7,37561.37,Indore,Madhya Pradesh,No Coupon,No,No,No,23,0.0,37538.37
4937,6277,2025-07-31,Delivered,COD,157706.9,14175.34,0.0,25835.68,169367.24,Jaipur,Rajasthan,PAYTM50,No,No,No,1,0.0,169366.24
4938,6277,2025-09-08,Failed,UPI,170966.64,16537.93,0.0,27797.17,182225.88,Jaipur,Rajasthan,BIGBASH,Yes,No,Yes,118,182225.88,182107.88
4939,8264,2025-05-10,Delivered,Credit Card,105311.01,10458.14,0.0,17073.52,111926.39,Patna,Bihar,PAYTM50,No,No,No,124,0.0,111802.39
4940,1849,2025-06-05,Delivered,Credit Card,419.17,37.58,50.0,68.69,500.28,Pune,Maharashtra,WELCOME100,No,No,No,38,0.0,462.28
4941,1849,2025-07-01,Returned,UPI,5216.92,0.0,0.0,939.05,6155.97,Pune,Maharashtra,No Coupon,No,Yes,Yes,419,419.0,5736.97
4942,4641,2025-06-01,Delivered,Credit Card,174359.81,16409.95,0.0,28430.97,186380.83,Bengaluru,Karnataka,SAVE10,No,No,No,99,0.0,186281.83
4943,4083,2026-07-26,Returned,UPI,9466.75,751.34,0.0,1568.77,10284.18,Delhi,Delhi,SAVE10,No,Yes,Yes,207,207.0,10077.18
4944,5606,2025-04-19,Returned,Credit Card,2211.94,107.08,0.0,378.87,2483.73,Ahmedabad,Gujarat,FESTIVE20,No,Yes,Yes,86,86.0,2397.73
4945,7376,2025-09-03,Delivered,UPI,49023.07,4964.1,0.0,7930.61,51989.58,Bengaluru,Karnataka,SAVE10,No,No,No,158,0.0,51831.58
4946,2969,2026-07-06,Delivered,COD,14675.1,860.68,0.0,2486.6,16301.02,Bengaluru,Karnataka,FESTIVE20,No,No,No,186,0.0,16115.02
4947,2969,2026-08-01,Delivered,UPI,79042.42,0.0,0.0,14227.64,93270.06,Bengaluru,Karnataka,No Coupon,No,No,No,127,0.0,93143.06
4948,3290,2025-11-15,Cancelled,Debit Card,414.26,53.14,50.0,65.0,476.12,Indore,Madhya Pradesh,WELCOME100,No,No,No,86,0.0,390.12
4949,3290,2025-12-26,Delivered,UPI,104154.05,8026.53,0.0,17302.95,113430.47,Indore,Madhya Pradesh,FESTIVE20,No,No,No,360,0.0,113070.47
4950,3881,2025-11-11,Cancelled,Debit Card,1234.99,7.36,0.0,220.97,1448.6,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,321,0.0,1127.6
4951,7165,2024-12-21,Cancelled,Credit Card,3517.44,391.93,0.0,562.59,3688.1,Bengaluru,Karnataka,BIGBASH,No,No,No,300,0.0,3388.1
4952,383,2025-09-21,Returned,Debit Card,9229.31,608.65,0.0,1551.72,10172.38,Kochi,Kerala,FESTIVE20,No,Yes,Yes,416,416.0,9756.38
4953,2357,2024-09-18,Delivered,COD,71256.18,0.0,0.0,12826.11,84082.29,Mumbai,Maharashtra,No Coupon,No,No,No,401,0.0,83681.29
4954,2357,2024-10-27,Failed,UPI,13024.77,0.0,0.0,2344.46,15369.23,Mumbai,Maharashtra,No Coupon,Yes,No,Yes,87,15369.23,15282.23
4955,4070,2026-05-11,Delivered,UPI,3233.42,392.04,0.0,511.45,3352.83,Hyderabad,Telangana,FESTIVE20,No,No,No,381,0.0,2971.83
4956,4070,2026-06-18,Delivered,UPI,1901.81,0.0,0.0,342.33,2244.14,Hyderabad,Telangana,No Coupon,No,No,No,42,0.0,2202.14
4957,3742,2026-05-22,Delivered,UPI,86147.9,2581.51,0.0,15041.95,98608.34,Ahmedabad,Gujarat,PAYTM50,No,No,No,188,0.0,98420.34
4958,7494,2026-05-08,Failed,UPI,32681.33,2525.43,0.0,5428.06,35583.96,Jaipur,Rajasthan,BIGBASH,Yes,No,Yes,63,35583.96,35520.96
4959,7494,2026-05-27,Cancelled,Debit Card,3492.14,397.99,0.0,556.95,3651.1,Jaipur,Rajasthan,SAVE10,No,No,No,335,0.0,3316.1
4960,9646,2025-06-11,Delivered,COD,9440.91,0.0,0.0,1699.36,11140.27,Indore,Madhya Pradesh,No Coupon,No,No,No,155,0.0,10985.27
4961,9646,2025-06-26,Delivered,Credit Card,4197.89,152.8,0.0,728.12,4773.21,Indore,Madhya Pradesh,PAYTM50,No,No,No,61,0.0,4712.21
4962,4354,2025-03-24,Delivered,Credit Card,3390.11,267.37,0.0,562.09,3684.83,Lucknow,Uttar Pradesh,FESTIVE20,No,No,No,464,0.0,3220.83
4963,4022,2025-11-01,Delivered,UPI,217187.74,8737.07,0.0,37521.12,245971.79,Bengaluru,Karnataka,FESTIVE20,No,No,No,264,0.0,245707.79
4964,3160,2025-05-13,Delivered,UPI,10244.16,551.23,0.0,1744.73,11437.66,Pune,Maharashtra,FESTIVE20,No,No,No,229,0.0,11208.66
4965,3160,2025-06-04,Delivered,Net Banking,64963.68,3339.18,0.0,11092.41,72716.91,Pune,Maharashtra,SAVE10,No,No,No,68,0.0,72648.91
4966,9650,2025-11-09,Delivered,Debit Card,44370.56,3524.07,0.0,7352.37,48198.86,Kolkata,West Bengal,WELCOME100,No,No,No,204,0.0,47994.86
4967,2214,2025-01-10,Delivered,Credit Card,2642.98,211.45,0.0,437.68,2869.21,Delhi,Delhi,FESTIVE20,No,No,No,258,0.0,2611.21
4968,2214,2025-02-07,Delivered,UPI,14362.38,383.58,0.0,2516.18,16494.98,Delhi,Delhi,WELCOME100,No,No,No,223,0.0,16271.98
4969,5276,2025-09-04,Cancelled,Debit Card,4152.23,141.47,0.0,721.94,4732.7,Ahmedabad,Gujarat,BIGBASH,No,No,No,372,0.0,4360.7
4970,5943,2025-06-19,Delivered,UPI,154315.78,10932.08,0.0,25809.07,169192.77,Delhi,Delhi,BIGBASH,No,No,No,116,0.0,169076.77
