return_refund_id,order_id,order_item_id,return_type,return_request_date,return_reason,returned_quantity,product_condition,refund_status,refund_request_date,refund_processed_date,refund_amount,reverse_logistics_cost,restocking_cost,refund_delay_days,is_full_refund
2890,3416,5832,Late Delivery,2025-07-06,Late Delivery,1,Opened,Processed,2025-07-06,2025-07-08,357.51,144.79,19.54,3,Yes
2891,3416,5833,Quality Issue,2025-07-10,Late Delivery,1,Sellable,Processed,2025-07-10,2025-07-13,2388.11,53.67,17.81,8,Yes
2892,3416,5834,Wrong Item,2025-07-10,Late Delivery,1,Damaged,Processed,2025-07-10,2025-07-11,91887.4,70.46,27.67,6,Yes
2893,3416,5835,Wrong Item,2025-07-07,Late Delivery,1,Sellable,Processed,2025-07-07,2025-07-10,87171.31,113.75,27.29,2,Yes
2894,3416,5836,Quality Issue,2025-07-08,Late Delivery,1,Sellable,Processed,2025-07-08,2025-07-10,4935.26,97.6,17.12,2,Yes
2895,3417,5837,Late Delivery,2025-08-15,Customer Refused,1,Sellable,Processed,2025-08-15,2025-08-16,37181.78,68.25,13.99,7,Yes
2896,3417,5838,Quality Issue,2025-08-16,Customer Refused,1,Opened,Processed,2025-08-16,2025-08-17,84876.19,86.93,21.72,8,Yes
2897,3418,5839,Quality Issue,2026-01-23,Product Quality,1,Damaged,Pending,2026-01-23,2026-01-24,3294.13,108.93,40.23,7,Yes
2898,3418,5840,Late Delivery,2026-01-20,Not as Described,1,Opened,Processed,2026-01-20,2026-01-21,3468.07,117.14,26.64,8,Yes
2899,3419,5844,Quality Issue,2026-02-10,Customer Refused,3,Damaged,Processed,2026-02-10,2026-02-12,11434.61,125.75,22.03,1,Yes
2900,3420,5845,Quality Issue,2026-07-19,Late Delivery,1,Damaged,Processed,2026-07-19,2026-07-22,155364.8,107.62,22.46,4,Yes
2901,3420,5846,Wrong Item,2026-07-16,Late Delivery,1,Opened,Processed,2026-07-16,2026-07-17,4138.39,116.32,30.02,8,Yes
2902,3422,5848,Late Delivery,2026-07-04,Customer Refused,1,Damaged,Processed,2026-07-04,2026-07-06,1874.06,64.32,16.23,5,Yes
2903,3424,5851,Quality Issue,2025-06-03,Late Delivery,1,Damaged,Processed,2025-06-03,2025-06-06,1733.2,124.05,12.16,3,Yes
2904,3424,5852,Wrong Item,2025-06-05,Late Delivery,1,Opened,Processed,2025-06-05,2025-06-07,17625.11,138.24,27.1,6,Yes
2905,3425,5853,Quality Issue,2025-01-23,Customer Refused,1,Opened,Processed,2025-01-24,2025-01-25,1618.41,68.56,31.42,6,Yes
2906,3425,5854,Quality Issue,2025-01-26,Customer Refused,2,Sellable,Processed,2025-01-27,2025-01-29,1638.66,93.02,39.14,4,Yes
2907,3426,5855,Quality Issue,2025-03-01,Damaged Product,1,Opened,Processed,2025-03-01,2025-03-03,47120.94,134.31,42.58,1,Yes
2908,3426,5856,Wrong Item,2025-02-27,Changed Mind,2,Damaged,Processed,2025-02-27,2025-02-28,7917.24,167.99,22.12,3,Yes
2909,3427,5857,Quality Issue,2025-01-24,Damaged Product,1,Opened,Pending,2025-01-24,2025-01-27,2827.89,146.7,36.69,3,Yes
2910,3428,5861,Wrong Item,2025-05-23,Customer Refused,1,Damaged,Processed,2025-05-23,2025-05-25,3227.95,50.06,22.79,5,Yes
2911,3428,5862,Late Delivery,2025-05-20,Customer Refused,1,Sellable,Processed,2025-05-20,2025-05-21,2799.12,119.37,26.17,1,Yes
2912,3428,5863,Late Delivery,2025-05-21,Customer Refused,1,Damaged,Processed,2025-05-21,2025-05-24,350.95,142.4,10.32,7,Yes
2913,3428,5864,Wrong Item,2025-05-20,Customer Refused,1,Damaged,Processed,2025-05-20,2025-05-23,87286.27,84.3,36.29,2,Yes
2914,3428,5865,Wrong Item,2025-05-19,Customer Refused,2,Sellable,Processed,2025-05-19,2025-05-22,8569.5,125.18,31.02,4,Yes
2915,3429,5866,Late Delivery,2025-06-20,Customer Refused,1,Sellable,Processed,2025-06-20,2025-06-21,89157.48,59.35,38.89,5,Yes
2916,3432,5870,Late Delivery,2025-05-30,Damaged Product,1,Opened,Processed,2025-05-31,2025-06-04,1546.51,62.68,49.77,9,Yes
2917,3433,5872,Late Delivery,2025-06-30,Customer Refused,1,Opened,Pending,2025-06-30,2025-07-02,66120.19,148.0,34.63,7,Yes
2918,3435,5878,Quality Issue,2026-01-28,Customer Refused,1,Sellable,Processed,2026-01-28,2026-01-29,35628.09,149.86,39.47,7,Yes
2919,3435,5879,Late Delivery,2026-01-31,Customer Refused,1,Sellable,Processed,2026-01-31,2026-02-03,1161.26,112.88,11.43,7,Yes
2920,3435,5880,Wrong Item,2026-01-30,Customer Refused,1,Opened,Processed,2026-01-30,2026-02-02,223.24,74.04,30.47,8,Yes
2921,3435,5881,Wrong Item,2026-02-01,Customer Refused,1,Damaged,Processed,2026-02-01,2026-02-03,1980.08,106.55,22.34,5,Yes
2922,3437,5883,Late Delivery,2025-07-28,Late Delivery,2,Opened,Processed,2025-07-28,2025-07-29,4740.24,101.82,19.22,5,Yes
2923,3437,5884,Late Delivery,2025-07-28,Late Delivery,1,Damaged,Processed,2025-07-28,2025-07-29,8074.74,110.68,26.78,4,Yes
2924,3438,5885,Wrong Item,2025-01-25,Late Delivery,1,Opened,Processed,2025-01-25,2025-01-28,1152.55,117.08,34.81,9,Yes
2925,3438,5886,Wrong Item,2025-01-24,Late Delivery,1,Sellable,Processed,2025-01-24,2025-01-26,20303.01,114.33,19.58,7,Yes
2926,3438,5887,Late Delivery,2025-01-26,Late Delivery,3,Damaged,Pending,2025-01-26,2025-01-28,13717.35,128.71,33.64,4,Yes
2927,3438,5888,Late Delivery,2025-01-24,Late Delivery,1,Sellable,Processed,2025-01-24,2025-01-25,489.72,109.2,39.94,6,Yes
2928,3439,5889,Wrong Item,2025-03-09,Late Delivery,1,Opened,Processed,2025-03-09,2025-03-11,343.7,104.3,23.99,5,Yes
2929,3440,5890,Quality Issue,2026-05-07,Late Delivery,1,Damaged,Processed,2026-05-07,2026-05-08,440.43,139.81,39.04,2,Yes
2930,3442,5892,Wrong Item,2026-07-09,Size/Fit Issue,1,Sellable,Processed,2026-07-10,2026-07-13,3021.03,175.09,22.52,5,Yes
2931,3443,5893,Wrong Item,2025-04-09,Customer Refused,1,Damaged,Processed,2025-04-09,2025-04-10,1194.71,137.24,25.27,2,Yes
2932,3444,5894,Wrong Item,2024-11-11,Late Delivery,1,Damaged,Failed,2024-11-11,2024-11-13,2156.01,116.64,27.0,1,Yes
2933,3447,5901,Late Delivery,2026-01-07,Late Delivery,1,Opened,Processed,2026-01-07,2026-01-10,33980.93,79.46,27.75,4,Yes
2934,3447,5902,Quality Issue,2026-01-08,Late Delivery,1,Sellable,Processed,2026-01-08,2026-01-09,353.6,94.29,17.58,5,Yes
2935,3450,5906,Late Delivery,2024-12-11,Customer Refused,1,Damaged,Processed,2024-12-11,2024-12-12,2174.86,125.18,11.09,5,Yes
2936,3450,5907,Quality Issue,2024-12-09,Customer Refused,2,Sellable,Pending,2024-12-09,2024-12-10,61965.02,137.72,38.07,4,Yes
2937,3450,5908,Wrong Item,2024-12-11,Customer Refused,1,Sellable,Processed,2024-12-11,2024-12-12,29823.32,101.27,13.82,7,Yes
2938,3450,5909,Quality Issue,2024-12-10,Customer Refused,1,Damaged,Processed,2024-12-10,2024-12-13,54005.3,58.99,11.49,6,Yes
2939,3451,5910,Wrong Item,2024-10-05,Late Delivery,1,Opened,Processed,2024-10-05,2024-10-06,96459.24,62.05,23.5,5,Yes
2940,3452,5912,Late Delivery,2024-08-14,Product Quality,1,Opened,Processed,2024-08-14,2024-08-15,3009.18,115.97,44.03,9,Yes
2941,3453,5914,Quality Issue,2024-09-03,Customer Refused,1,Opened,Processed,2024-09-03,2024-09-05,85858.77,132.92,26.61,7,Yes
2942,3455,5918,Late Delivery,2026-01-02,Late Delivery,1,Opened,Processed,2026-01-02,2026-01-05,78846.27,138.46,16.68,8,Yes
2943,3455,5919,Quality Issue,2026-01-01,Late Delivery,1,Damaged,Processed,2026-01-01,2026-01-03,39012.6,102.45,38.59,4,Yes
2944,3455,5920,Wrong Item,2026-01-01,Late Delivery,1,Opened,Processed,2026-01-01,2026-01-04,2312.12,61.62,10.92,6,Yes
2945,3457,5923,Quality Issue,2024-09-22,Late Delivery,1,Sellable,Processed,2024-09-22,2024-09-24,570.02,127.57,25.3,5,Yes
2946,3458,5924,Quality Issue,2024-10-14,Customer Refused,1,Opened,Processed,2024-10-14,2024-10-17,75515.31,91.83,20.76,3,Yes
2947,3458,5925,Quality Issue,2024-10-13,Customer Refused,1,Damaged,Processed,2024-10-13,2024-10-14,4089.03,147.56,24.06,7,Yes
2948,3460,5930,Wrong Item,2024-12-14,Customer Refused,1,Opened,Failed,2024-12-14,2024-12-15,119671.35,110.76,14.34,6,Yes
2949,3460,5931,Quality Issue,2024-12-12,Customer Refused,1,Opened,Processed,2024-12-12,2024-12-14,1199.33,141.55,35.9,3,Yes
2950,3460,5932,Late Delivery,2024-12-10,Customer Refused,1,Damaged,Processed,2024-12-10,2024-12-12,398.9,93.11,23.37,9,Yes
2951,3464,5939,Quality Issue,2024-12-02,Late Delivery,2,Opened,Pending,2024-12-03,2024-12-06,14126.53,77.69,37.78,1,Yes
2952,3468,5944,Late Delivery,2025-02-25,Late Delivery,1,Opened,Processed,2025-02-25,2025-02-27,3695.67,99.07,17.44,2,Yes
2953,3469,5945,Wrong Item,2026-01-03,Customer Refused,1,Opened,Processed,2026-01-03,2026-01-04,3079.52,121.39,16.88,2,Yes
2954,3469,5946,Late Delivery,2025-12-31,Customer Refused,2,Sellable,Processed,2025-12-31,2026-01-01,5839.78,81.54,15.1,3,Yes
2955,3469,5947,Quality Issue,2026-01-02,Customer Refused,1,Damaged,Processed,2026-01-02,2026-01-05,274.73,71.25,22.91,3,Yes
2956,3469,5948,Wrong Item,2026-01-02,Customer Refused,2,Sellable,Processed,2026-01-02,2026-01-03,49138.28,50.29,39.84,4,Yes
2957,3469,5949,Quality Issue,2026-01-01,Customer Refused,2,Sellable,Processed,2026-01-01,2026-01-04,34701.12,99.88,16.51,8,Yes
2958,3470,5951,Wrong Item,2025-06-14,Late Delivery,1,Damaged,Processed,2025-06-14,2025-06-18,3060.41,125.47,37.22,4,Yes
2959,3474,5957,Late Delivery,2024-10-04,Late Delivery,1,Opened,Processed,2024-10-04,2024-10-05,1425.1,53.35,31.57,1,Yes
2960,3474,5958,Quality Issue,2024-10-05,Late Delivery,1,Sellable,Failed,2024-10-05,2024-10-07,53368.41,97.95,35.45,7,Yes
2961,3475,5959,Late Delivery,2025-10-05,Late Delivery,1,Opened,Processed,2025-10-05,2025-10-08,1222.2,121.32,17.4,7,Yes
2962,3476,5960,Wrong Item,2025-10-22,Customer Refused,1,Damaged,Processed,2025-10-22,2025-10-25,74873.86,52.15,32.72,5,Yes
2963,3477,5961,Quality Issue,2025-03-05,Late Delivery,1,Opened,Processed,2025-03-05,2025-03-07,20921.1,131.27,35.25,1,Yes
2964,3478,5962,Wrong Item,2025-03-30,Late Delivery,1,Damaged,Processed,2025-03-31,2025-04-01,44694.65,145.61,12.12,7,Yes
2965,3479,5963,Quality Issue,2024-08-17,Customer Refused,1,Sellable,Processed,2024-08-17,2024-08-19,1887.65,113.22,22.71,2,Yes
2966,3480,5968,Late Delivery,2024-09-18,Size/Fit Issue,1,Opened,Processed,2024-09-18,2024-09-22,2284.99,84.74,35.26,4,Yes
2967,3484,5974,Late Delivery,2024-10-14,Late Delivery,2,Sellable,Processed,2024-10-14,2024-10-16,65628.51,130.56,32.0,7,Yes
2968,3485,5975,Quality Issue,2024-12-07,Late Delivery,1,Damaged,Failed,2024-12-07,2024-12-08,2636.99,94.78,15.73,3,Yes
2969,3486,5976,Wrong Item,2025-01-20,Late Delivery,2,Opened,Processed,2025-01-21,2025-01-22,241557.48,112.76,19.64,7,Yes
2970,3488,5978,Wrong Item,2025-07-24,Late Delivery,1,Damaged,Processed,2025-07-24,2025-07-27,2740.94,54.4,28.09,3,Yes
2971,3490,5980,Late Delivery,2026-01-25,Size/Fit Issue,1,Defective,Processed,2026-01-26,,1937.28,178.9,44.44,6,Yes
2972,3491,5981,Late Delivery,2026-06-29,Late Delivery,1,Opened,Processed,2026-06-29,2026-06-30,41070.71,112.13,34.48,5,Yes
2973,3491,5982,Wrong Item,2026-07-02,Late Delivery,1,Sellable,Processed,2026-07-02,2026-07-04,698.75,72.51,22.88,1,Yes
2974,3491,5983,Quality Issue,2026-07-02,Late Delivery,1,Damaged,Processed,2026-07-02,2026-07-03,97658.07,133.82,19.51,7,Yes
2975,3492,5984,Late Delivery,2025-07-23,Late Delivery,1,Sellable,Processed,2025-07-23,2025-07-25,1540.04,90.43,12.06,2,Yes
2976,3495,5988,Wrong Item,2024-10-26,Customer Refused,1,Sellable,Processed,2024-10-27,2024-10-30,164837.36,85.05,38.86,3,Yes
2977,3495,5989,Late Delivery,2024-10-26,Customer Refused,3,Damaged,Processed,2024-10-27,2024-10-29,8080.32,112.15,27.63,2,Yes
2978,3498,5992,Quality Issue,2025-09-02,Late Delivery,1,Sellable,Processed,2025-09-02,2025-09-04,2423.3,91.64,19.72,4,Yes
2979,3499,5993,Wrong Item,2024-10-21,Late Delivery,2,Damaged,Processed,2024-10-22,2024-10-24,156719.08,134.63,26.96,2,Yes
2980,3500,5994,Late Delivery,2025-09-11,Customer Refused,1,Damaged,Processed,2025-09-11,2025-09-14,2462.78,119.04,30.62,7,Yes
2981,3501,5995,Late Delivery,2025-10-16,Customer Refused,1,Damaged,Processed,2025-10-16,2025-10-17,429.3,104.04,37.15,4,Yes
2982,3501,5996,Quality Issue,2025-10-15,Customer Refused,1,Damaged,Processed,2025-10-15,2025-10-18,3061.22,87.53,30.36,6,Yes
2983,3501,5997,Wrong Item,2025-10-15,Customer Refused,1,Damaged,Failed,2025-10-15,2025-10-18,522.68,147.53,16.45,6,Yes
2984,3502,5998,Quality Issue,2025-07-20,Late Delivery,3,Opened,Processed,2025-07-20,2025-07-23,205604.22,77.13,11.45,1,Yes
2985,3504,6000,Quality Issue,2025-10-24,Customer Refused,1,Sellable,Processed,2025-10-24,2025-10-25,2574.58,117.92,19.03,3,Yes
2986,3504,6001,Quality Issue,2025-10-24,Customer Refused,1,Damaged,Processed,2025-10-24,2025-10-26,29323.3,133.97,24.02,4,Yes
2987,3505,6002,Quality Issue,2025-12-06,Customer Refused,1,Sellable,Pending,2025-12-06,2025-12-09,1536.41,109.16,19.02,6,Yes
2988,3506,6003,Late Delivery,2024-09-15,Late Delivery,1,Sellable,Processed,2024-09-15,2024-09-16,13055.24,128.1,13.04,2,Yes
2989,3512,6014,Quality Issue,2026-07-19,Late Delivery,1,Damaged,Processed,2026-07-19,2026-07-20,692.14,67.07,22.13,9,Yes
2990,3513,6015,Quality Issue,2024-10-12,Customer Refused,2,Opened,Pending,2024-10-12,2024-10-13,82861.82,59.16,37.1,5,Yes
2991,3514,6016,Quality Issue,2024-11-19,Late Delivery,1,Damaged,Processed,2024-11-19,2024-11-20,3718.48,109.6,12.06,1,Yes
2992,3514,6017,Late Delivery,2024-11-19,Late Delivery,1,Opened,Processed,2024-11-19,2024-11-22,3802.67,112.42,31.12,9,Yes
2993,3515,6018,Late Delivery,2026-01-16,Customer Refused,1,Damaged,Pending,2026-01-16,2026-01-18,8090.45,121.92,37.26,2,Yes
2994,3515,6019,Wrong Item,2026-01-16,Customer Refused,1,Sellable,Processed,2026-01-16,2026-01-19,10527.06,97.94,28.71,2,Yes
2995,3518,6025,Wrong Item,2026-02-08,Customer Refused,1,Opened,Processed,2026-02-08,2026-02-09,4110.18,93.35,13.0,5,Yes
2996,3519,6026,Quality Issue,2025-01-16,Late Delivery,1,Sellable,Processed,2025-01-16,2025-01-17,31110.03,125.26,36.35,9,Yes
2997,3519,6027,Late Delivery,2025-01-16,Late Delivery,1,Damaged,Processed,2025-01-16,2025-01-17,3369.1,106.97,34.34,7,Yes
2998,3520,6028,Wrong Item,2025-10-29,Customer Refused,1,Opened,Pending,2025-10-29,2025-11-01,1865.01,107.23,19.12,9,Yes
2999,3520,6029,Late Delivery,2025-10-30,Customer Refused,1,Damaged,Processed,2025-10-30,2025-11-01,2746.88,106.96,19.22,9,Yes
3000,3520,6030,Wrong Item,2025-10-31,Customer Refused,1,Damaged,Processed,2025-10-31,2025-11-01,2273.13,57.84,26.64,3,Yes
3001,3523,6034,Quality Issue,2025-04-03,Late Delivery,1,Opened,Failed,2025-04-03,2025-04-05,22954.92,57.11,30.11,4,Yes
3002,3525,6036,Quality Issue,2025-04-27,Late Delivery,1,Damaged,Failed,2025-04-28,2025-04-30,1376.39,82.85,18.53,1,Yes
3003,3528,6045,Wrong Item,2025-08-03,Changed Mind,1,Opened,Processed,2025-08-04,2025-08-05,246.09,79.32,32.18,7,Yes
3004,3529,6046,Late Delivery,2025-08-23,Late Delivery,1,Sellable,Processed,2025-08-23,2025-08-26,28185.14,129.36,26.77,2,Yes
3005,3531,6049,Quality Issue,2026-01-24,Customer Refused,1,Damaged,Pending,2026-01-24,2026-01-26,104002.12,124.84,31.47,5,Yes
3006,3534,6057,Quality Issue,2025-02-05,Late Delivery,1,Damaged,Processed,2025-02-05,2025-02-07,578.14,71.16,36.11,3,Yes
3007,3535,6058,Quality Issue,2025-05-09,Not as Described,1,Sellable,Processed,2025-05-10,2025-05-12,1532.66,177.09,45.7,7,Yes
3008,3537,6061,Late Delivery,2025-02-09,Customer Refused,1,Opened,Processed,2025-02-09,2025-02-12,49950.6,111.3,36.45,1,Yes
3009,3537,6062,Wrong Item,2025-02-12,Customer Refused,2,Damaged,Processed,2025-02-12,2025-02-14,7025.18,143.1,31.62,9,Yes
3010,3541,6072,Late Delivery,2025-10-22,Product Quality,1,Sellable,Processed,2025-10-22,2025-10-23,122881.84,166.1,15.02,8,Yes
3011,3543,6074,Quality Issue,2025-07-25,Late Delivery,1,Sellable,Processed,2025-07-25,2025-07-27,67752.1,116.8,19.5,3,Yes
3012,3545,6079,Quality Issue,2025-10-24,Late Delivery,1,Sellable,Processed,2025-10-24,2025-10-27,57952.35,135.71,15.8,8,Yes
3013,3545,6080,Late Delivery,2025-10-23,Late Delivery,2,Sellable,Processed,2025-10-23,2025-10-26,5868.3,57.4,10.92,8,Yes
3014,3546,6081,Quality Issue,2026-07-18,Late Delivery,1,Sellable,Processed,2026-07-18,2026-07-19,1070.58,133.75,34.2,7,Yes
3015,3546,6082,Late Delivery,2026-07-16,Late Delivery,3,Damaged,Processed,2026-07-16,2026-07-19,11246.62,121.16,13.45,6,Yes
3016,3546,6083,Late Delivery,2026-07-16,Late Delivery,1,Sellable,Processed,2026-07-16,2026-07-19,52735.29,108.43,30.9,8,Yes
3017,3546,6084,Wrong Item,2026-07-17,Late Delivery,2,Damaged,Processed,2026-07-17,2026-07-19,2620.85,77.25,39.65,2,Yes
3018,3548,6087,Quality Issue,2025-08-30,Changed Mind,1,Sellable,Processed,2025-08-30,2025-09-03,2767.71,60.68,17.06,6,Yes
3019,3548,6089,Wrong Item,2025-09-02,Changed Mind,1,Defective,Processed,2025-09-02,,64.24,162.76,22.25,6,No
3020,3552,6094,Late Delivery,2025-09-21,Customer Refused,1,Sellable,Processed,2025-09-21,2025-09-24,1217.82,78.94,17.0,6,Yes
3021,3554,6098,Wrong Item,2025-03-06,Product Quality,1,Sellable,Processed,2025-03-06,2025-03-07,5219.54,70.97,15.46,7,Yes
3022,3555,6101,Quality Issue,2025-01-10,Damaged Product,1,Defective,Processed,2025-01-10,2025-01-11,14515.31,67.1,22.0,1,Yes
3023,3556,6102,Wrong Item,2026-03-10,Customer Refused,1,Sellable,Processed,2026-03-10,2026-03-11,3201.22,114.55,28.69,9,Yes
3024,3556,6103,Wrong Item,2026-03-09,Customer Refused,3,Damaged,Pending,2026-03-09,2026-03-12,5111.13,52.15,16.83,7,Yes
3025,3557,6104,Wrong Item,2025-09-30,Customer Refused,1,Opened,Processed,2025-10-01,2025-10-02,11092.68,74.78,13.7,4,Yes
3026,3557,6105,Quality Issue,2025-09-28,Customer Refused,1,Damaged,Processed,2025-09-29,2025-10-01,3912.69,113.65,20.78,9,Yes
3027,3559,6107,Wrong Item,2026-05-04,Late Delivery,1,Damaged,Processed,2026-05-04,2026-05-06,2438.74,83.47,24.66,5,Yes
3028,3560,6108,Wrong Item,2026-05-30,Customer Refused,1,Damaged,Failed,2026-05-30,2026-05-31,923.42,138.34,21.62,4,Yes
3029,3560,6109,Late Delivery,2026-05-30,Customer Refused,2,Damaged,Failed,2026-05-30,2026-05-31,11319.41,76.25,19.01,4,Yes
3030,3564,6113,Quality Issue,2025-02-19,Customer Refused,1,Damaged,Processed,2025-02-19,2025-02-20,70352.07,53.69,20.19,6,Yes
3031,3564,6114,Quality Issue,2025-02-19,Customer Refused,1,Damaged,Pending,2025-02-19,2025-02-22,2584.26,147.29,26.05,3,Yes
3032,3564,6115,Quality Issue,2025-02-17,Customer Refused,1,Opened,Processed,2025-02-17,2025-02-19,1110.07,75.1,21.68,9,Yes
3033,3564,6116,Wrong Item,2025-02-18,Customer Refused,1,Damaged,Pending,2025-02-18,2025-02-20,278.67,97.38,39.43,3,Yes
3034,3564,6117,Wrong Item,2025-02-18,Customer Refused,1,Sellable,Processed,2025-02-18,2025-02-21,1755.56,59.75,32.56,2,Yes
3035,3565,6118,Quality Issue,2025-03-23,Customer Refused,1,Opened,Failed,2025-03-23,2025-03-25,3868.37,56.3,21.98,9,Yes
3036,3568,6121,Quality Issue,2024-09-22,Customer Refused,1,Opened,Processed,2024-09-22,2024-09-25,1435.82,120.03,39.39,8,Yes
3037,3568,6122,Late Delivery,2024-09-21,Customer Refused,1,Opened,Processed,2024-09-21,2024-09-23,109573.83,143.61,19.4,8,Yes
3038,3568,6123,Wrong Item,2024-09-20,Customer Refused,2,Opened,Processed,2024-09-20,2024-09-23,240.46,95.05,21.54,3,Yes
3039,3568,6124,Wrong Item,2024-09-23,Customer Refused,2,Sellable,Processed,2024-09-23,2024-09-25,154679.94,109.33,37.8,1,Yes
3040,3569,6125,Wrong Item,2024-10-29,Customer Refused,1,Opened,Pending,2024-10-29,2024-10-31,571.66,104.48,27.47,1,Yes
3041,3571,6127,Late Delivery,2025-08-28,Late Delivery,1,Opened,Pending,2025-08-28,2025-08-29,42595.72,56.28,27.83,7,Yes
3042,3572,6128,Late Delivery,2025-01-04,Customer Refused,1,Opened,Pending,2025-01-04,2025-01-05,1480.29,103.92,19.72,6,Yes
3043,3578,6136,Wrong Item,2026-04-18,Late Delivery,1,Opened,Processed,2026-04-18,2026-04-19,2482.37,111.49,35.53,4,Yes
3044,3581,6139,Wrong Item,2025-07-12,Customer Refused,2,Opened,Processed,2025-07-12,2025-07-13,3631.34,88.45,29.31,4,Yes
3045,3582,6140,Late Delivery,2025-08-18,Customer Refused,1,Sellable,Processed,2025-08-18,2025-08-19,968.61,70.49,32.39,1,Yes
3046,3583,6141,Late Delivery,2025-01-27,Customer Refused,2,Sellable,Processed,2025-01-27,2025-01-30,425.57,123.11,21.03,1,Yes
3047,3586,6146,Quality Issue,2026-05-21,Late Delivery,1,Damaged,Processed,2026-05-21,2026-05-23,67752.1,95.19,33.85,4,Yes
3048,3587,6147,Wrong Item,2026-07-07,Late Delivery,1,Damaged,Pending,2026-07-07,2026-07-08,145328.64,136.98,23.29,9,Yes
3049,3593,6155,Quality Issue,2025-07-15,Late Delivery,2,Damaged,Processed,2025-07-15,2025-07-18,3246.22,122.63,15.34,3,Yes
3050,3593,6156,Wrong Item,2025-07-14,Late Delivery,1,Damaged,Processed,2025-07-14,2025-07-15,2051.19,94.59,18.47,8,Yes
3051,3594,6157,Late Delivery,2025-08-03,Late Delivery,1,Opened,Processed,2025-08-03,2025-08-06,8513.82,135.82,30.28,8,Yes
3052,3594,6158,Wrong Item,2025-08-01,Late Delivery,1,Opened,Pending,2025-08-01,2025-08-04,160306.62,73.54,16.5,3,Yes
3053,3596,6161,Wrong Item,2026-03-16,Product Quality,1,Sellable,Processed,2026-03-16,,0.0,163.5,29.17,4,No
3054,3598,6164,Quality Issue,2024-11-20,Product Quality,1,Opened,Processed,2024-11-21,2024-11-23,3669.94,160.25,46.55,1,Yes
3055,3599,6165,Quality Issue,2026-02-13,Customer Refused,3,Opened,Processed,2026-02-13,2026-02-16,4982.78,131.64,10.09,9,Yes
3056,3599,6166,Quality Issue,2026-02-13,Customer Refused,1,Sellable,Processed,2026-02-13,2026-02-16,71765.96,114.37,29.32,3,Yes
3057,3600,6167,Quality Issue,2026-03-28,Customer Refused,1,Damaged,Pending,2026-03-28,2026-03-30,486.89,86.96,24.6,4,Yes
3058,3602,6171,Wrong Item,2025-09-12,Damaged Product,1,Opened,Failed,2025-09-12,,0.0,106.71,39.54,4,No
3059,3605,6176,Wrong Item,2025-06-14,Late Delivery,1,Damaged,Processed,2025-06-14,2025-06-17,60466.93,74.26,12.75,7,Yes
3060,3606,6177,Wrong Item,2025-07-19,Customer Refused,1,Sellable,Processed,2025-07-19,2025-07-21,27489.86,109.34,35.35,1,Yes
3061,3606,6178,Late Delivery,2025-07-21,Customer Refused,1,Damaged,Processed,2025-07-21,2025-07-24,121884.72,73.66,18.89,3,Yes
3062,3606,6179,Wrong Item,2025-07-21,Customer Refused,1,Damaged,Processed,2025-07-21,2025-07-22,3385.71,60.26,32.71,1,Yes
3063,3606,6180,Quality Issue,2025-07-17,Customer Refused,1,Damaged,Processed,2025-07-17,2025-07-19,25069.29,101.92,30.34,8,Yes
3064,3607,6181,Late Delivery,2026-02-01,Late Delivery,1,Damaged,Processed,2026-02-01,2026-02-04,225.23,143.44,36.57,3,Yes
3065,3608,6182,Late Delivery,2024-12-02,Customer Refused,2,Opened,Pending,2024-12-02,2024-12-05,6166.54,137.08,37.45,9,Yes
3066,3610,6186,Late Delivery,2025-10-19,Not as Described,1,Sellable,Pending,2025-10-19,2025-10-20,39528.2,97.12,27.38,2,Yes
3067,3611,6187,Late Delivery,2026-06-21,Late Delivery,1,Sellable,Processed,2026-06-21,2026-06-22,24033.8,128.57,17.7,9,Yes
3068,3611,6188,Late Delivery,2026-06-23,Late Delivery,1,Damaged,Pending,2026-06-23,2026-06-24,78675.07,147.45,23.06,9,Yes
